lineNumber	Ticker	Name	CIK	Year	CompetitorName	CompetitorTicker	CompetitorCIK
195	REGN	REGENERON PHARMACEUTICALS	872589	2012	Congress	CMLIX	811030
195	REGN	REGENERON PHARMACEUTICALS	872589	2012	M.D	MDC	773141
195	REGN	REGENERON PHARMACEUTICALS	872589	2012	Common Stock	EOLS	1570562
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	AMD	AMD	2488
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	FDA	FDAGX	320351
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	HealthCare	THC	70318
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	"CAPS,nEYLEA"	CAPS	887151
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	EMA	EMAN	1046995
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	Novartis	NVS	1114448
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	Amgen	AMGN	318154
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	CAPS	CAPS	887151
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	CMS	CMS	811156
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	BRVO	BRVO	1061029
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	NEI	NEIK	1082027
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	Court	HMG	311817
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	BLA	BX	1393818
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	United	UPS	1090727
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	Pfizer	PFE	78003
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	AstraZeneca	AZN	901832
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	GlaxoSmithKline	GSK	1131399
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	TNF	TNFAX	1605941
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	Eli Lilly	LLY	59478
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	Johnson & Johnson	JNJ	200406
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	Bristol-Myers Squib	BMY	14272
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	Abbott	ABT	1800
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	Bristol-Myers	BMY	14272
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	Congress	CMLIX	811030
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	M.D	MDC	773141
196	REGN	REGENERON PHARMACEUTICALS	872589	2011	Common Stock	EOLS	1570562
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	Common Stock	EOLS	1570562
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	Form	FORM	1039399
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	AMD	AMD	2488
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	Amgen	AMGN	318154
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	CAPS	CAPS	887151
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	FDA	FDAGX	320351
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	EMA	EMAN	1046995
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	Congress	CMLIX	811030
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	Novartis	NVS	1114448
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	Pfizer	PFE	78003
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	AstraZeneca	AZN	901832
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	NEI	NEIK	1082027
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	TNF	TNFAX	1605941
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	Abbott	ABT	1800
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	Eli Lilly	LLY	59478
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	Johnson & Johnson	JNJ	200406
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	Bristol-Myers Squib	BMY	14272
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	GlaxoSmithKline	GSK	1131399
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	Bristol-Myers Squibb	BMY	14272
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	M.D	MDC	773141
197	REGN	REGENERON PHARMACEUTICALS	872589	2010	Company	BA	12927
198	REGN	REGENERON PHARMACEUTICALS	872589	2009	U.S. Government	FKUSX	38721
198	REGN	REGENERON PHARMACEUTICALS	872589	2009	AMD	AMD	2488
198	REGN	REGENERON PHARMACEUTICALS	872589	2009	Amgen	AMGN	318154
198	REGN	REGENERON PHARMACEUTICALS	872589	2009	"Wyeth Pharmaceuticals, Inc."	TSLA	1318605
198	REGN	REGENERON PHARMACEUTICALS	872589	2009	CAPS	CAPS	887151
198	REGN	REGENERON PHARMACEUTICALS	872589	2009	FDA	FDAGX	320351
198	REGN	REGENERON PHARMACEUTICALS	872589	2009	EMEA	FEMEX	744822
198	REGN	REGENERON PHARMACEUTICALS	872589	2009	Form	FORM	1039399
198	REGN	REGENERON PHARMACEUTICALS	872589	2009	HealthCare	THC	70318
198	REGN	REGENERON PHARMACEUTICALS	872589	2009	GCP	GCP	1644440
198	REGN	REGENERON PHARMACEUTICALS	872589	2009	Novartis	NVS	1114448
198	REGN	REGENERON PHARMACEUTICALS	872589	2009	"AstraZeneca,nand GlaxoSmithKline"	AZN	901832
198	REGN	REGENERON PHARMACEUTICALS	872589	2009	TNF	TNFAX	1605941
198	REGN	REGENERON PHARMACEUTICALS	872589	2009	M.D	MDC	773141
198	REGN	REGENERON PHARMACEUTICALS	872589	2009	Common Stock	EOLS	1570562
198	REGN	REGENERON PHARMACEUTICALS	872589	2009	"Common Stock,n  "	EOLS	1570562
199	REGN	REGENERON PHARMACEUTICALS	872589	2008	CAPS	CAPS	887151
199	REGN	REGENERON PHARMACEUTICALS	872589	2008	"Amgen, Inc."	AMGN	318154
199	REGN	REGENERON PHARMACEUTICALS	872589	2008	Amgen	AMGN	318154
199	REGN	REGENERON PHARMACEUTICALS	872589	2008	FDA	FDAGX	320351
199	REGN	REGENERON PHARMACEUTICALS	872589	2008	"Moreover,nwe"	NWE	73088
199	REGN	REGENERON PHARMACEUTICALS	872589	2008	HealthCare	THC	70318
199	REGN	REGENERON PHARMACEUTICALS	872589	2008	"Novartis,nOSI Pharmaceuticals, Inc."	NVS	1114448
199	REGN	REGENERON PHARMACEUTICALS	872589	2008	Pfizer	PFE	78003
199	REGN	REGENERON PHARMACEUTICALS	872589	2008	Novartis	NVS	1114448
199	REGN	REGENERON PHARMACEUTICALS	872589	2008	AMD	AMD	2488
199	REGN	REGENERON PHARMACEUTICALS	872589	2008	TNF	TNFAX	1605941
199	REGN	REGENERON PHARMACEUTICALS	872589	2008	Abbott Laboratories	ABT	1800
199	REGN	REGENERON PHARMACEUTICALS	872589	2008	Eli Lilly	LLY	59478
199	REGN	REGENERON PHARMACEUTICALS	872589	2008	Common Stock	EOLS	1570562
199	REGN	REGENERON PHARMACEUTICALS	872589	2008	"Common Stock,n  "	EOLS	1570562
200	REGN	REGENERON PHARMACEUTICALS	872589	2007	CAPS	CAPS	887151
200	REGN	REGENERON PHARMACEUTICALS	872589	2007	BLA	BX	1393818
200	REGN	REGENERON PHARMACEUTICALS	872589	2007	FDA	FDAGX	320351
200	REGN	REGENERON PHARMACEUTICALS	872589	2007	"Amgen),n"	AMGN	318154
200	REGN	REGENERON PHARMACEUTICALS	872589	2007	Amgen	AMGN	318154
200	REGN	REGENERON PHARMACEUTICALS	872589	2007	"VEGF Trap-Eye,n"	NFLX	1065280
200	REGN	REGENERON PHARMACEUTICALS	872589	2007	Cellectis	CLLS	1627281
200	REGN	REGENERON PHARMACEUTICALS	872589	2007	AstraZeneca	AZN	901832
200	REGN	REGENERON PHARMACEUTICALS	872589	2007	HealthCare	THC	70318
200	REGN	REGENERON PHARMACEUTICALS	872589	2007	Novartis	NVS	1114448
200	REGN	REGENERON PHARMACEUTICALS	872589	2007	AMD	AMD	2488
200	REGN	REGENERON PHARMACEUTICALS	872589	2007	TNF	TNFAX	1605941
200	REGN	REGENERON PHARMACEUTICALS	872589	2007	Abbott	ABT	1800
200	REGN	REGENERON PHARMACEUTICALS	872589	2007	Eli Lilly and Company	LLY	59478
200	REGN	REGENERON PHARMACEUTICALS	872589	2007	United	UPS	1090727
200	REGN	REGENERON PHARMACEUTICALS	872589	2007	"Chairman,n"	NFLX	1065280
200	REGN	REGENERON PHARMACEUTICALS	872589	2007	nnn	NNN	751364
200	REGN	REGENERON PHARMACEUTICALS	872589	2007	Common Stock	EOLS	1570562
201	REGN	REGENERON PHARMACEUTICALS	872589	2006	"December31,n"	NFLX	1065280
201	REGN	REGENERON PHARMACEUTICALS	872589	2006	Procter& Gamble	PG	80424
201	REGN	REGENERON PHARMACEUTICALS	872589	2006	Merck	MRK	310158
201	REGN	REGENERON PHARMACEUTICALS	872589	2006	CAPS	CAPS	887151
201	REGN	REGENERON PHARMACEUTICALS	872589	2006	BLA	BX	1393818
201	REGN	REGENERON PHARMACEUTICALS	872589	2006	FDA	FDAGX	320351
201	REGN	REGENERON PHARMACEUTICALS	872589	2006	TNF	TNFAX	1605941
201	REGN	REGENERON PHARMACEUTICALS	872589	2006	Amgen	AMGN	318154
201	REGN	REGENERON PHARMACEUTICALS	872589	2006	Novartis	NVS	1114448
201	REGN	REGENERON PHARMACEUTICALS	872589	2006	Bayer	BAYRY	1144145
201	REGN	REGENERON PHARMACEUTICALS	872589	2006	AMD	AMD	2488
201	REGN	REGENERON PHARMACEUTICALS	872589	2006	Abbott Laboratories	ABT	1800
201	REGN	REGENERON PHARMACEUTICALS	872589	2006	Eli Lilly and Company	LLY	59478
201	REGN	REGENERON PHARMACEUTICALS	872589	2006	United	UPS	1090727
201	REGN	REGENERON PHARMACEUTICALS	872589	2006	"Chairman,n"	NFLX	1065280
201	REGN	REGENERON PHARMACEUTICALS	872589	2006	nnn	NNN	751364
201	REGN	REGENERON PHARMACEUTICALS	872589	2006	Common Stock	EOLS	1570562
201	REGN	REGENERON PHARMACEUTICALS	872589	2006	"ClassA Stock,n"	NFLX	1065280
202	REGN	REGENERON PHARMACEUTICALS	872589	2005	Merck	MRK	310158
202	REGN	REGENERON PHARMACEUTICALS	872589	2005	Procter& Gamble	PG	80424
202	REGN	REGENERON PHARMACEUTICALS	872589	2005	TNF	TNFAX	1605941
202	REGN	REGENERON PHARMACEUTICALS	872589	2005	FDA	FDAGX	320351
202	REGN	REGENERON PHARMACEUTICALS	872589	2005	"Merck,n"	MRK	310158
202	REGN	REGENERON PHARMACEUTICALS	872589	2005	Novartis	NVS	1114448
202	REGN	REGENERON PHARMACEUTICALS	872589	2005	Bayer	BAYRY	1144145
202	REGN	REGENERON PHARMACEUTICALS	872589	2005	AMD	AMD	2488
202	REGN	REGENERON PHARMACEUTICALS	872589	2005	Abbott Laboratories	ABT	1800
202	REGN	REGENERON PHARMACEUTICALS	872589	2005	Amgen	AMGN	318154
202	REGN	REGENERON PHARMACEUTICALS	872589	2005	Finance& Administration	ARI	1467760
202	REGN	REGENERON PHARMACEUTICALS	872589	2005	Common Stock	EOLS	1570562
202	REGN	REGENERON PHARMACEUTICALS	872589	2005	nnn	NNN	751364
202	REGN	REGENERON PHARMACEUTICALS	872589	2005	"ClassA Stock,n"	NFLX	1065280
212	BIIB	BIOGEN INC	875045	2017	MS	MS	895421
212	BIIB	BIOGEN INC	875045	2017	FDA	FDAGX	320351
212	BIIB	BIOGEN INC	875045	2017	EC	EC	1444406
212	BIIB	BIOGEN INC	875045	2017	CRO	CRON	1656472
212	BIIB	BIOGEN INC	875045	2017	Biogen	BIIB	875045
213	BIIB	BIOGEN INC	875045	2016	MS	MS	895421
213	BIIB	BIOGEN INC	875045	2016	FDA	FDAGX	320351
213	BIIB	BIOGEN INC	875045	2016	CRO	CRON	1656472
213	BIIB	BIOGEN INC	875045	2016	Company	BA	12927
213	BIIB	BIOGEN INC	875045	2016	Biogen	BIIB	875045
217	BIIB	BIOGEN INC	875045	2012	Elan	ELAN	1739104
218	BIIB	BIOGEN INC	875045	2011	MS	MS	895421
218	BIIB	BIOGEN INC	875045	2011	FDA	FDAGX	320351
218	BIIB	BIOGEN INC	875045	2011	Healthcare	THC	70318
218	BIIB	BIOGEN INC	875045	2011	Elan	ELAN	1739104
219	BIIB	BIOGEN INC	875045	2010	FDA	FDAGX	320351
219	BIIB	BIOGEN INC	875045	2010	Elan	ELAN	1739104
220	BIIB	BIOGEN INC	875045	2009	MS	MS	895421
220	BIIB	BIOGEN INC	875045	2009	FDA	FDAGX	320351
220	BIIB	BIOGEN INC	875045	2009	Congress	CMLIX	811030
220	BIIB	BIOGEN INC	875045	2009	Food	BGS	1278027
220	BIIB	BIOGEN INC	875045	2009	Elan	ELAN	1739104
220	BIIB	BIOGEN INC	875045	2009	nnn	NNN	751364
221	BIIB	BIOGEN INC	875045	2008	MS	MS	895421
221	BIIB	BIOGEN INC	875045	2008	FDA	FDAGX	320351
221	BIIB	BIOGEN INC	875045	2008	"Social Security Act,n"	NFLX	1065280
221	BIIB	BIOGEN INC	875045	2008	FCPA	FCPAX	729218
221	BIIB	BIOGEN INC	875045	2008	United	UPS	1090727
221	BIIB	BIOGEN INC	875045	2008	Elan	ELAN	1739104
221	BIIB	BIOGEN INC	875045	2008	Biogen Idec	BIIB	875045
221	BIIB	BIOGEN INC	875045	2008	Biogen	BIIB	875045
222	BIIB	BIOGEN INC	875045	2007	MS	MS	895421
222	BIIB	BIOGEN INC	875045	2007	FDA	FDAGX	320351
222	BIIB	BIOGEN INC	875045	2007	EMEA	FEMEX	744822
222	BIIB	BIOGEN INC	875045	2007	FCPA	FCPAX	729218
222	BIIB	BIOGEN INC	875045	2007	nnn	NNN	751364
222	BIIB	BIOGEN INC	875045	2007	Elan	ELAN	1739104
222	BIIB	BIOGEN INC	875045	2007	Biogen Idec	BIIB	875045
222	BIIB	BIOGEN INC	875045	2007	Biogen	BIIB	875045
223	BIIB	BIOGEN INC	875045	2006	FDA	FDAGX	320351
223	BIIB	BIOGEN INC	875045	2006	EMEA	FEMEX	744822
223	BIIB	BIOGEN INC	875045	2006	BLA	BX	1393818
223	BIIB	BIOGEN INC	875045	2006	NDA	NDAQ	1120193
223	BIIB	BIOGEN INC	875045	2006	"RITUXAN,n"	NFLX	1065280
223	BIIB	BIOGEN INC	875045	2006	"the Federal Food, Drug"	CJJD	1413263
223	BIIB	BIOGEN INC	875045	2006	Congress	CMLIX	811030
223	BIIB	BIOGEN INC	875045	2006	"then    Federal Food, Drug"	CJJD	1413263
223	BIIB	BIOGEN INC	875045	2006	"ASP,n"	AZPN	929940
223	BIIB	BIOGEN INC	875045	2006	ASP	AZPN	929940
223	BIIB	BIOGEN INC	875045	2006	AMP	AMP	820027
223	BIIB	BIOGEN INC	875045	2006	PHS	PHSKX	34273
223	BIIB	BIOGEN INC	875045	2006	FSS	FSS	277509
223	BIIB	BIOGEN INC	875045	2006	FCP	FCPT	1650132
223	BIIB	BIOGEN INC	875045	2006	"Cambridge,n    Massachusetts"	CATC	711772
223	BIIB	BIOGEN INC	875045	2006	"Biogen,"	BIIB	875045
223	BIIB	BIOGEN INC	875045	2006	"the Board of Directors of Biogen, Inc."	TSLA	1318605
223	BIIB	BIOGEN INC	875045	2006	"Biogen, Inc."	BIIB	875045
223	BIIB	BIOGEN INC	875045	2006	Biogen	BIIB	875045
223	BIIB	BIOGEN INC	875045	2006	"PerkinElmer, Inc."	PKI	31791
223	BIIB	BIOGEN INC	875045	2006	Biogen Idec	BIIB	875045
223	BIIB	BIOGEN INC	875045	2006	Harvard	HBIO	1123494
223	BIIB	BIOGEN INC	875045	2006	Cabot Corporation	CBT	16040
223	BIIB	BIOGEN INC	875045	2006	"Hinckley, Allen& Snyder"	BAH	1443646
223	BIIB	BIOGEN INC	875045	2006	Associate	MANH	1056696
223	BIIB	BIOGEN INC	875045	2006	Materials	AMAT	6951
223	BIIB	BIOGEN INC	875045	2006	Logistics	XPO	1166003
223	BIIB	BIOGEN INC	875045	2006	"Biogen,n    Inc as Executive"	BIIB	875045
223	BIIB	BIOGEN INC	875045	2006	"Wyeth-Ayerst Pharmaceuticals, Inc."	TSLA	1318605
223	BIIB	BIOGEN INC	875045	2006	AHP	AHPI	874710
223	BIIB	BIOGEN INC	875045	2006	Bristol-Myers Squibb	BMY	14272
223	BIIB	BIOGEN INC	875045	2006	GlaxoSmithKline	GSK	1131399
223	BIIB	BIOGEN INC	875045	2006	"Biogen,n    Inc."	BIIB	875045
223	BIIB	BIOGEN INC	875045	2006	PepsiCo Inc.	PEP	77476
223	BIIB	BIOGEN INC	875045	2006	PepsiCo	PEP	77476
223	BIIB	BIOGEN INC	875045	2006	Booz Allen&	BAH	1443646
223	BIIB	BIOGEN INC	875045	2006	"Research, Development"	LRCX	707549
223	BIIB	BIOGEN INC	875045	2006	Huron Consulting	HURN	1289848
223	BIIB	BIOGEN INC	875045	2006	Fortune	FBHS	1519751
223	BIIB	BIOGEN INC	875045	2006	MS	MS	895421
223	BIIB	BIOGEN INC	875045	2006	nnn	NNN	751364
223	BIIB	BIOGEN INC	875045	2006	Elan	ELAN	1739104
223	BIIB	BIOGEN INC	875045	2006	FCPA	FCPAX	729218
223	BIIB	BIOGEN INC	875045	2006	Federal	FNMA	310522
224	BIIB	BIOGEN INC	875045	2005	"NHL,n"	NFLX	1065280
224	BIIB	BIOGEN INC	875045	2005	NHL	NHLD	1023844
224	BIIB	BIOGEN INC	875045	2005	Elan	ELAN	1739104
224	BIIB	BIOGEN INC	875045	2005	MS	MS	895421
224	BIIB	BIOGEN INC	875045	2005	"PDL BioPharma, Inc."	PDLI	882104
224	BIIB	BIOGEN INC	875045	2005	PDL	PDLI	882104
224	BIIB	BIOGEN INC	875045	2005	"Biogen,n    Inc."	BIIB	875045
224	BIIB	BIOGEN INC	875045	2005	"Biogen, Inc."	BIIB	875045
224	BIIB	BIOGEN INC	875045	2005	Biogen Idec	BIIB	875045
224	BIIB	BIOGEN INC	875045	2005	Center	SKT	899715
224	BIIB	BIOGEN INC	875045	2005	CHAMPIONS	CSBR	771856
224	BIIB	BIOGEN INC	875045	2005	FDA	FDAGX	320351
224	BIIB	BIOGEN INC	875045	2005	RA	RA	887637
224	BIIB	BIOGEN INC	875045	2005	TNF	TNFAX	1605941
224	BIIB	BIOGEN INC	875045	2005	FCR	FCRE	711665
224	BIIB	BIOGEN INC	875045	2005	ACR	ACRX	1427925
224	BIIB	BIOGEN INC	875045	2005	"ACR20,n"	NFLX	1065280
224	BIIB	BIOGEN INC	875045	2005	SENTINEL	STNL	1709768
224	BIIB	BIOGEN INC	875045	2005	T2	TTOO	1492674
224	BIIB	BIOGEN INC	875045	2005	ENCORE	ECPG	1084961
224	BIIB	BIOGEN INC	875045	2005	nnn	NNN	751364
224	BIIB	BIOGEN INC	875045	2005	Merck	MRK	310158
224	BIIB	BIOGEN INC	875045	2005	Abbott Laboratories	ABT	1800
224	BIIB	BIOGEN INC	875045	2005	GlaxoSmithKline	GSK	1131399
224	BIIB	BIOGEN INC	875045	2005	The Medicines Company	MDCO	1113481
224	BIIB	BIOGEN INC	875045	2005	TMC	TMCPX	914243
224	BIIB	BIOGEN INC	875045	2005	Xoma Corporation	XOMA	791908
224	BIIB	BIOGEN INC	875045	2005	"France,n    Italy"	FRAN	1399935
224	BIIB	BIOGEN INC	875045	2005	MDS	MDSO	1453814
224	BIIB	BIOGEN INC	875045	2005	"Serono, Inc."	TSLA	1318605
224	BIIB	BIOGEN INC	875045	2005	"Teva Neuroscience, Inc."	TSLA	1318605
224	BIIB	BIOGEN INC	875045	2005	"NHLs,n"	NFLX	1065280
224	BIIB	BIOGEN INC	875045	2005	"Centocor, Inc."	TSLA	1318605
224	BIIB	BIOGEN INC	875045	2005	"Johnson& Johnson,n"	JNJ	200406
224	BIIB	BIOGEN INC	875045	2005	"Amgen, Inc."	AMGN	318154
224	BIIB	BIOGEN INC	875045	2005	"Bristol-Myers Squibb Company,n"	BMY	14272
224	BIIB	BIOGEN INC	875045	2005	BLA	BX	1393818
224	BIIB	BIOGEN INC	875045	2005	NDA	NDAQ	1120193
224	BIIB	BIOGEN INC	875045	2005	"the Federal Food, Drug"	CJJD	1413263
224	BIIB	BIOGEN INC	875045	2005	Congress	CMLIX	811030
224	BIIB	BIOGEN INC	875045	2005	"then    Federal Food, Drug"	CJJD	1413263
224	BIIB	BIOGEN INC	875045	2005	"ASP,n"	AZPN	929940
224	BIIB	BIOGEN INC	875045	2005	ASP	AZPN	929940
224	BIIB	BIOGEN INC	875045	2005	AMP	AMP	820027
224	BIIB	BIOGEN INC	875045	2005	PHS	PHSKX	34273
224	BIIB	BIOGEN INC	875045	2005	FSS	FSS	277509
224	BIIB	BIOGEN INC	875045	2005	FCP	FCPT	1650132
224	BIIB	BIOGEN INC	875045	2005	"Cambridge,n    Massachusetts"	CATC	711772
224	BIIB	BIOGEN INC	875045	2005	NIMO	NIMOX	820892
224	BIIB	BIOGEN INC	875045	2005	"Biogen,"	BIIB	875045
224	BIIB	BIOGEN INC	875045	2005	"the Board of Directors of Biogen, Inc."	TSLA	1318605
224	BIIB	BIOGEN INC	875045	2005	Biogen	BIIB	875045
224	BIIB	BIOGEN INC	875045	2005	"PerkinElmer, Inc."	PKI	31791
224	BIIB	BIOGEN INC	875045	2005	"Research and Development at Biogen,n    Inc."	NFLX	1065280
224	BIIB	BIOGEN INC	875045	2005	Cabot Corporation	CBT	16040
224	BIIB	BIOGEN INC	875045	2005	"Hinckley, Allen& Snyder"	BAH	1443646
224	BIIB	BIOGEN INC	875045	2005	Associate	MANH	1056696
224	BIIB	BIOGEN INC	875045	2005	Materials	AMAT	6951
224	BIIB	BIOGEN INC	875045	2005	Logistics	XPO	1166003
224	BIIB	BIOGEN INC	875045	2005	Bristol-Myers Squibb	BMY	14272
224	BIIB	BIOGEN INC	875045	2005	PepsiCo	PEP	77476
224	BIIB	BIOGEN INC	875045	2005	Booz Allen&	BAH	1443646
224	BIIB	BIOGEN INC	875045	2005	"Research, Development"	LRCX	707549
224	BIIB	BIOGEN INC	875045	2005	National	FNMA	310522
224	BIIB	BIOGEN INC	875045	2005	"Human Resources of Biogen,n    Inc."	NFLX	1065280
224	BIIB	BIOGEN INC	875045	2005	"Serono,Inc."	TSLA	1318605
224	BIIB	BIOGEN INC	875045	2005	Amgen	AMGN	318154
224	BIIB	BIOGEN INC	875045	2005	Bristol-Myers Squibb Company	BMY	14272
224	BIIB	BIOGEN INC	875045	2005	Products	EPD	1061219
224	BIIB	BIOGEN INC	875045	2005	Wen	WEN	30697
231	VRTX	VERTEX PHARMACEUTICALS INC	875320	2017	FDA	FDAGX	320351
231	VRTX	VERTEX PHARMACEUTICALS INC	875320	2017	EMA	EMAN	1046995
231	VRTX	VERTEX PHARMACEUTICALS INC	875320	2017	MAA	MAA	912595
231	VRTX	VERTEX PHARMACEUTICALS INC	875320	2017	Bristol-Myers Squibb	BMY	14272
231	VRTX	VERTEX PHARMACEUTICALS INC	875320	2017	"Gilead, Johnson& Johnson"	GILD	882095
231	VRTX	VERTEX PHARMACEUTICALS INC	875320	2017	Merck	MRK	310158
231	VRTX	VERTEX PHARMACEUTICALS INC	875320	2017	Novartis	NVS	1114448
231	VRTX	VERTEX PHARMACEUTICALS INC	875320	2017	CF	CF	1324404
231	VRTX	VERTEX PHARMACEUTICALS INC	875320	2017	Galapagos NV	GLPG	1421876
231	VRTX	VERTEX PHARMACEUTICALS INC	875320	2017	AbbVie	ABBV	1551152
231	VRTX	VERTEX PHARMACEUTICALS INC	875320	2017	ACA	ACA	1739445
231	VRTX	VERTEX PHARMACEUTICALS INC	875320	2017	Interim	SFITX	93715
231	VRTX	VERTEX PHARMACEUTICALS INC	875320	2017	Moderna	MRNA	1682852
231	VRTX	VERTEX PHARMACEUTICALS INC	875320	2017	FDCA	FDCAX	275309
231	VRTX	VERTEX PHARMACEUTICALS INC	875320	2017	ANDA	ANDA	1691936
231	VRTX	VERTEX PHARMACEUTICALS INC	875320	2017	Vertex	VRTX	875320
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	FDA	FDAGX	320351
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	CF	CF	1324404
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	NDA	NDAQ	1120193
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	Bristol-Myers Squibb	BMY	14272
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	"Gilead, Johnson& Johnson"	GILD	882095
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	Merck	MRK	310158
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	Novartis	NVS	1114448
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	Galapagos NV	GLPG	1421876
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	PTC Therapeutics	PTCT	1070081
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	ACA	ACA	1739445
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	EMA	EMAN	1046995
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	Interim	SFITX	93715
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	Moderna	MRNA	1682852
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	CRISPR	CRSP	1674416
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	FDCA	FDCAX	275309
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	ANDA	ANDA	1691936
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	Vertex	VRTX	875320
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	Business	IBM	51143
232	VRTX	VERTEX PHARMACEUTICALS INC	875320	2016	MAA	MAA	912595
237	VRTX	VERTEX PHARMACEUTICALS INC	875320	2011	HCV	HCVEX	934563
237	VRTX	VERTEX PHARMACEUTICALS INC	875320	2011	FDA	FDAGX	320351
237	VRTX	VERTEX PHARMACEUTICALS INC	875320	2011	Merck	MRK	310158
237	VRTX	VERTEX PHARMACEUTICALS INC	875320	2011	Bristol-Myers Squibb	BMY	14272
237	VRTX	VERTEX PHARMACEUTICALS INC	875320	2011	"Gilead,nJohnson& Johnson"	GILD	882095
237	VRTX	VERTEX PHARMACEUTICALS INC	875320	2011	Novartis	NVS	1114448
237	VRTX	VERTEX PHARMACEUTICALS INC	875320	2011	Pfizer	PFE	78003
237	VRTX	VERTEX PHARMACEUTICALS INC	875320	2011	ACA	ACA	1739445
237	VRTX	VERTEX PHARMACEUTICALS INC	875320	2011	CMS	CMS	811156
237	VRTX	VERTEX PHARMACEUTICALS INC	875320	2011	Products	EPD	1061219
237	VRTX	VERTEX PHARMACEUTICALS INC	875320	2011	Interim	SFITX	93715
237	VRTX	VERTEX PHARMACEUTICALS INC	875320	2011	FDCA	FDCAX	275309
237	VRTX	VERTEX PHARMACEUTICALS INC	875320	2011	Vertex	VRTX	875320
237	VRTX	VERTEX PHARMACEUTICALS INC	875320	2011	Management	NLY	1043219
238	VRTX	VERTEX PHARMACEUTICALS INC	875320	2010	FDA	FDAGX	320351
238	VRTX	VERTEX PHARMACEUTICALS INC	875320	2010	NDA	NDAQ	1120193
238	VRTX	VERTEX PHARMACEUTICALS INC	875320	2010	Merck	MRK	310158
238	VRTX	VERTEX PHARMACEUTICALS INC	875320	2010	SVR	SVRA	1160308
238	VRTX	VERTEX PHARMACEUTICALS INC	875320	2010	HCV	HCVEX	934563
238	VRTX	VERTEX PHARMACEUTICALS INC	875320	2010	Interim	SFITX	93715
